datetime,junction,vehicles,avg_speed_kmph,congestion_level
2024-01-27 12:00:00,2,159,40,Medium
2024-01-27 13:00:00,4,169,32,Medium
2024-01-27 14:00:00,4,140,36,Medium
2024-01-27 15:00:00,3,195,40,Medium
2024-01-27 16:00:00,4,143,32,Medium
2024-01-27 17:00:00,1,304,15,High
2024-01-27 18:00:00,2,344,15,High
2024-01-27 19:00:00,4,254,22,High
2024-01-27 20:00:00,3,345,22,High
2024-01-27 21:00:00,1,42,47,Low
2024-01-27 22:00:00,3,82,50,Low
2024-01-27 23:00:00,1,43,62,Low
2024-01-28 00:00:00,2,60,60,Low
2024-01-28 01:00:00,4,82,46,Low
2024-01-28 02:00:00,3,56,51,Low
2024-01-28 03:00:00,1,53,57,Low
2024-01-28 04:00:00,3,29,50,Low
2024-01-28 05:00:00,4,79,61,Low
2024-01-28 06:00:00,4,40,46,Low
2024-01-28 07:00:00,1,279,12,High
2024-01-28 08:00:00,2,346,25,High
2024-01-28 09:00:00,1,239,17,High
2024-01-28 10:00:00,1,312,18,High
2024-01-28 11:00:00,3,179,27,Medium
2024-01-28 12:00:00,2,101,39,Medium
2024-01-28 13:00:00,2,197,38,Medium
2024-01-28 14:00:00,1,109,38,Medium
2024-01-28 15:00:00,1,136,30,Medium
2024-01-28 16:00:00,2,138,34,Medium
2024-01-28 17:00:00,2,311,18,High
2024-01-28 18:00:00,4,339,22,High
2024-01-28 19:00:00,1,319,20,High
2024-01-28 20:00:00,4,243,10,High
2024-01-28 21:00:00,1,76,50,Low
2024-01-28 22:00:00,4,36,65,Low
2024-01-28 23:00:00,3,94,62,Low
2024-01-29 00:00:00,3,25,64,Low
2024-01-29 01:00:00,4,89,48,Low
2024-01-29 02:00:00,3,21,48,Low
2024-01-29 03:00:00,1,42,49,Low
2024-01-29 04:00:00,2,81,51,Low
2024-01-29 05:00:00,2,37,44,Low
2024-01-29 06:00:00,2,92,61,Low
2024-01-29 07:00:00,1,333,17,High
2024-01-29 08:00:00,2,340,21,High
2024-01-29 09:00:00,1,259,13,High
2024-01-29 10:00:00,4,259,21,High
2024-01-29 11:00:00,3,143,35,Medium
2024-01-29 12:00:00,4,143,29,Medium
2024-01-29 13:00:00,1,167,33,Medium
2024-01-29 14:00:00,4,194,26,Medium
2024-01-29 15:00:00,3,149,30,Medium
2024-01-29 16:00:00,1,174,36,Medium
2024-01-29 17:00:00,1,347,12,High
2024-01-29 18:00:00,4,265,20,High
2024-01-29 19:00:00,3,260,25,High
2024-01-29 20:00:00,1,277,20,High
2024-01-29 21:00:00,3,60,61,Low
2024-01-29 22:00:00,2,41,47,Low
2024-01-29 23:00:00,3,78,41,Low
2024-01-30 00:00:00,2,87,45,Low
2024-01-30 01:00:00,2,90,43,Low
2024-01-30 02:00:00,3,38,53,Low
2024-01-30 03:00:00,3,43,49,Low
2024-01-30 04:00:00,3,49,52,Low
2024-01-30 05:00:00,4,34,53,Low
2024-01-30 06:00:00,3,22,50,Low
2024-01-30 07:00:00,3,288,10,High
2024-01-30 08:00:00,4,329,25,High
2024-01-30 09:00:00,4,322,22,High
2024-01-30 10:00:00,4,212,11,High
2024-01-30 11:00:00,4,191,29,Medium
2024-01-30 12:00:00,3,119,26,Medium
2024-01-30 13:00:00,3,132,26,Medium
2024-01-30 14:00:00,3,125,31,Medium
2024-01-30 15:00:00,3,138,35,Medium
2024-01-30 16:00:00,2,172,37,Medium
2024-01-30 17:00:00,1,277,21,High
2024-01-30 18:00:00,2,267,10,High
2024-01-30 19:00:00,2,298,13,High
2024-01-30 20:00:00,4,207,12,High
2024-01-30 21:00:00,1,84,64,Low
2024-01-30 22:00:00,4,74,45,Low
2024-01-30 23:00:00,1,64,61,Low
2024-01-31 00:00:00,4,83,48,Low
2024-01-31 01:00:00,4,81,56,Low
2024-01-31 02:00:00,4,30,56,Low
2024-01-31 03:00:00,4,32,54,Low
2024-01-31 04:00:00,3,25,40,Low
2024-01-31 05:00:00,4,66,53,Low
2024-01-31 06:00:00,1,81,54,Low
2024-01-31 07:00:00,4,247,23,High
2024-01-31 08:00:00,1,327,12,High
2024-01-31 09:00:00,2,224,13,High
2024-01-31 10:00:00,4,241,24,High
2024-01-31 11:00:00,1,184,27,Medium
2024-01-31 12:00:00,3,137,38,Medium
2024-01-31 13:00:00,3,129,34,Medium
2024-01-31 14:00:00,4,130,34,Medium
2024-01-31 15:00:00,4,138,28,Medium
2024-01-31 16:00:00,4,157,39,Medium
2024-01-31 17:00:00,1,234,15,High
2024-01-31 18:00:00,2,320,16,High
2024-01-31 19:00:00,1,306,17,High
2024-01-31 20:00:00,2,316,25,High
2024-01-31 21:00:00,4,53,46,Low
2024-01-31 22:00:00,1,32,43,Low
2024-01-31 23:00:00,3,69,41,Low
2024-02-01 00:00:00,3,93,50,Low
2024-02-01 01:00:00,3,98,53,Low
2024-02-01 02:00:00,4,25,43,Low
2024-02-01 03:00:00,3,98,54,Low
2024-02-01 04:00:00,4,33,41,Low
2024-02-01 05:00:00,3,48,52,Low
2024-02-01 06:00:00,3,25,44,Low
2024-02-01 07:00:00,1,343,14,High
2024-02-01 08:00:00,3,287,17,High
2024-02-01 09:00:00,3,281,19,High
2024-02-01 10:00:00,2,202,15,High
2024-02-01 11:00:00,4,145,26,Medium
2024-02-01 12:00:00,4,110,37,Medium
2024-02-01 13:00:00,4,173,25,Medium
2024-02-01 14:00:00,1,129,30,Medium
2024-02-01 15:00:00,2,112,33,Medium
2024-02-01 16:00:00,1,178,29,Medium
2024-02-01 17:00:00,1,310,18,High
2024-02-01 18:00:00,1,341,13,High
2024-02-01 19:00:00,3,245,14,High
2024-02-01 20:00:00,3,243,20,High
2024-02-01 21:00:00,1,81,54,Low
2024-02-01 22:00:00,1,46,57,Low
2024-02-01 23:00:00,1,39,42,Low
2024-02-02 00:00:00,2,83,48,Low
2024-02-02 01:00:00,3,46,46,Low
2024-02-02 02:00:00,4,59,61,Low
2024-02-02 03:00:00,4,96,50,Low
2024-02-02 04:00:00,1,30,62,Low
2024-02-02 05:00:00,4,71,54,Low
2024-02-02 06:00:00,1,83,42,Low
2024-02-02 07:00:00,2,201,14,High
2024-02-02 08:00:00,3,350,18,High
2024-02-02 09:00:00,3,295,16,High
2024-02-02 10:00:00,1,312,18,High
2024-02-02 11:00:00,1,113,30,Medium
2024-02-02 12:00:00,1,167,33,Medium
2024-02-02 13:00:00,1,158,35,Medium
2024-02-02 14:00:00,4,161,33,Medium
2024-02-02 15:00:00,2,133,25,Medium
2024-02-02 16:00:00,3,103,30,Medium
2024-02-02 17:00:00,2,302,22,High
2024-02-02 18:00:00,2,237,14,High
2024-02-02 19:00:00,3,220,11,High
2024-02-02 20:00:00,2,220,14,High
2024-02-02 21:00:00,4,93,63,Low
2024-02-02 22:00:00,2,98,61,Low
2024-02-02 23:00:00,1,22,49,Low
2024-02-03 00:00:00,1,70,48,Low
2024-02-03 01:00:00,2,27,40,Low
2024-02-03 02:00:00,4,37,56,Low
2024-02-03 03:00:00,3,25,65,Low
2024-02-03 04:00:00,3,27,41,Low
2024-02-03 05:00:00,3,47,45,Low
2024-02-03 06:00:00,1,72,60,Low
2024-02-03 07:00:00,2,229,18,High
2024-02-03 08:00:00,2,313,13,High
2024-02-03 09:00:00,3,314,25,High
2024-02-03 10:00:00,4,335,24,High
2024-02-03 11:00:00,3,199,40,Medium
2024-02-03 12:00:00,4,119,40,Medium
2024-02-03 13:00:00,4,154,33,Medium
2024-02-03 14:00:00,1,115,36,Medium
2024-02-03 15:00:00,2,191,34,Medium
2024-02-03 16:00:00,4,161,37,Medium
2024-02-03 17:00:00,4,224,23,High
2024-02-03 18:00:00,3,343,19,High
2024-02-03 19:00:00,2,305,20,High
2024-02-03 20:00:00,3,273,14,High
2024-02-03 21:00:00,2,47,42,Low
2024-02-03 22:00:00,4,58,54,Low
2024-02-03 23:00:00,1,34,57,Low
2024-02-04 00:00:00,3,25,52,Low
2024-02-04 01:00:00,1,96,40,Low
2024-02-04 02:00:00,1,91,44,Low
2024-02-04 03:00:00,1,83,41,Low
2024-02-04 04:00:00,1,92,40,Low
2024-02-04 05:00:00,4,70,48,Low
2024-02-04 06:00:00,1,39,51,Low
2024-02-04 07:00:00,4,324,11,High
2024-02-04 08:00:00,3,284,23,High
2024-02-04 09:00:00,1,209,24,High
2024-02-04 10:00:00,2,303,11,High
2024-02-04 11:00:00,1,193,28,Medium
2024-02-04 12:00:00,1,116,33,Medium
2024-02-04 13:00:00,3,103,38,Medium
2024-02-04 14:00:00,4,195,39,Medium
2024-02-04 15:00:00,1,102,34,Medium
2024-02-04 16:00:00,3,156,31,Medium
2024-02-04 17:00:00,1,313,25,High
2024-02-04 18:00:00,3,227,12,High
2024-02-04 19:00:00,1,291,15,High
2024-02-04 20:00:00,2,231,23,High
2024-02-04 21:00:00,3,62,51,Low
2024-02-04 22:00:00,4,74,65,Low
2024-02-04 23:00:00,1,21,45,Low
2024-02-05 00:00:00,2,42,65,Low
2024-02-05 01:00:00,2,77,52,Low
2024-02-05 02:00:00,4,68,44,Low
2024-02-05 03:00:00,2,45,40,Low
2024-02-05 04:00:00,2,23,50,Low
2024-02-05 05:00:00,1,99,61,Low
2024-02-05 06:00:00,2,80,58,Low
2024-02-05 07:00:00,1,304,23,High
2024-02-05 08:00:00,2,206,10,High
2024-02-05 09:00:00,3,239,24,High
2024-02-05 10:00:00,4,337,23,High
2024-02-05 11:00:00,3,105,36,Medium
2024-02-05 12:00:00,4,173,35,Medium
2024-02-05 13:00:00,2,164,32,Medium
2024-02-05 14:00:00,1,188,34,Medium
2024-02-05 15:00:00,1,159,26,Medium
2024-02-05 16:00:00,3,197,37,Medium
2024-02-05 17:00:00,4,273,20,High
2024-02-05 18:00:00,4,310,16,High
2024-02-05 19:00:00,2,334,20,High
2024-02-05 20:00:00,1,349,19,High
2024-02-05 21:00:00,1,65,55,Low
2024-02-05 22:00:00,2,96,52,Low
2024-02-05 23:00:00,3,57,46,Low
2024-02-06 00:00:00,2,77,47,Low
2024-02-06 01:00:00,4,34,49,Low
2024-02-06 02:00:00,3,86,52,Low
2024-02-06 03:00:00,1,66,58,Low
2024-02-06 04:00:00,1,29,48,Low
2024-02-06 05:00:00,1,58,64,Low
2024-02-06 06:00:00,2,32,56,Low
2024-02-06 07:00:00,1,208,22,High
2024-02-06 08:00:00,4,234,18,High
2024-02-06 09:00:00,1,345,19,High
2024-02-06 10:00:00,3,263,18,High
2024-02-06 11:00:00,4,146,36,Medium
2024-02-06 12:00:00,4,132,35,Medium
2024-02-06 13:00:00,4,187,25,Medium
2024-02-06 14:00:00,4,155,26,Medium
2024-02-06 15:00:00,3,150,28,Medium
2024-02-06 16:00:00,1,177,38,Medium
2024-02-06 17:00:00,3,325,16,High
2024-02-06 18:00:00,2,253,11,High
2024-02-06 19:00:00,4,200,25,High
2024-02-06 20:00:00,3,337,13,High
2024-02-06 21:00:00,3,63,49,Low
2024-02-06 22:00:00,1,84,61,Low
2024-02-06 23:00:00,4,66,45,Low
2024-02-07 00:00:00,1,56,48,Low
2024-02-07 01:00:00,3,39,52,Low
2024-02-07 02:00:00,1,92,58,Low
2024-02-07 03:00:00,4,85,65,Low
2024-02-07 04:00:00,4,99,63,Low
2024-02-07 05:00:00,2,57,49,Low
2024-02-07 06:00:00,3,84,41,Low
2024-02-07 07:00:00,4,287,11,High
2024-02-07 08:00:00,2,204,15,High
2024-02-07 09:00:00,4,315,17,High
2024-02-07 10:00:00,2,208,18,High
2024-02-07 11:00:00,4,107,40,Medium
2024-02-07 12:00:00,3,132,30,Medium
2024-02-07 13:00:00,3,162,37,Medium
2024-02-07 14:00:00,3,146,26,Medium
2024-02-07 15:00:00,3,138,26,Medium
2024-02-07 16:00:00,4,155,27,Medium
2024-02-07 17:00:00,1,296,11,High
2024-02-07 18:00:00,2,244,16,High
2024-02-07 19:00:00,4,229,14,High
2024-02-07 20:00:00,2,291,20,High
2024-02-07 21:00:00,1,45,40,Low
2024-02-07 22:00:00,4,28,56,Low
2024-02-07 23:00:00,4,45,57,Low
2024-02-08 00:00:00,2,23,47,Low
2024-02-08 01:00:00,2,36,54,Low
2024-02-08 02:00:00,4,53,63,Low
2024-02-08 03:00:00,2,48,59,Low
2024-02-08 04:00:00,4,25,58,Low
2024-02-08 05:00:00,2,76,61,Low
2024-02-08 06:00:00,1,47,56,Low
2024-02-08 07:00:00,3,257,11,High
2024-02-08 08:00:00,3,235,22,High
2024-02-08 09:00:00,4,271,12,High
2024-02-08 10:00:00,2,249,20,High
2024-02-08 11:00:00,3,152,30,Medium
2024-02-08 12:00:00,1,160,32,Medium
2024-02-08 13:00:00,3,192,26,Medium
2024-02-08 14:00:00,2,133,39,Medium
2024-02-08 15:00:00,1,176,39,Medium
2024-02-08 16:00:00,2,155,27,Medium
2024-02-08 17:00:00,3,320,22,High
2024-02-08 18:00:00,4,217,13,High
2024-02-08 19:00:00,4,314,14,High
2024-02-08 20:00:00,1,343,20,High
2024-02-08 21:00:00,4,50,45,Low
2024-02-08 22:00:00,3,21,57,Low
2024-02-08 23:00:00,2,98,63,Low
2024-02-09 00:00:00,3,46,55,Low
2024-02-09 01:00:00,4,32,48,Low
2024-02-09 02:00:00,4,84,62,Low
2024-02-09 03:00:00,4,56,63,Low
2024-02-09 04:00:00,1,48,45,Low
2024-02-09 05:00:00,4,30,52,Low
2024-02-09 06:00:00,2,76,45,Low
2024-02-09 07:00:00,3,218,12,High
2024-02-09 08:00:00,1,290,18,High
2024-02-09 09:00:00,3,244,21,High
2024-02-09 10:00:00,2,250,21,High
2024-02-09 11:00:00,2,179,28,Medium
2024-02-09 12:00:00,4,102,33,Medium
2024-02-09 13:00:00,2,145,30,Medium
2024-02-09 14:00:00,4,110,29,Medium
2024-02-09 15:00:00,1,194,34,Medium
2024-02-09 16:00:00,3,185,30,Medium
2024-02-09 17:00:00,3,214,13,High
2024-02-09 18:00:00,2,336,20,High
2024-02-09 19:00:00,1,340,13,High
2024-02-09 20:00:00,3,314,23,High
2024-02-09 21:00:00,1,54,50,Low
2024-02-09 22:00:00,2,70,43,Low
2024-02-09 23:00:00,1,93,51,Low
2024-02-10 00:00:00,2,94,64,Low
2024-02-10 01:00:00,1,90,51,Low
2024-02-10 02:00:00,3,80,51,Low
2024-02-10 03:00:00,1,28,47,Low
2024-02-10 04:00:00,3,53,47,Low
2024-02-10 05:00:00,4,69,48,Low
2024-02-10 06:00:00,3,51,43,Low
2024-02-10 07:00:00,3,332,15,High
2024-02-10 08:00:00,1,329,18,High
2024-02-10 09:00:00,4,226,25,High
2024-02-10 10:00:00,4,325,13,High
2024-02-10 11:00:00,4,115,30,Medium
2024-02-10 12:00:00,3,108,38,Medium
2024-02-10 13:00:00,1,163,33,Medium
2024-02-10 14:00:00,1,155,29,Medium
2024-02-10 15:00:00,1,140,25,Medium
2024-02-10 16:00:00,3,142,30,Medium
2024-02-10 17:00:00,3,350,12,High
2024-02-10 18:00:00,2,259,13,High
2024-02-10 19:00:00,2,249,25,High
2024-02-10 20:00:00,3,274,13,High
2024-02-10 21:00:00,4,60,45,Low
2024-02-10 22:00:00,3,70,47,Low
2024-02-10 23:00:00,2,83,62,Low
2024-02-11 00:00:00,2,93,63,Low
2024-02-11 01:00:00,4,51,46,Low
2024-02-11 02:00:00,2,57,44,Low
2024-02-11 03:00:00,2,51,45,Low
2024-02-11 04:00:00,4,88,53,Low
2024-02-11 05:00:00,1,47,41,Low
2024-02-11 06:00:00,2,27,62,Low
2024-02-11 07:00:00,4,260,23,High
2024-02-11 08:00:00,4,284,21,High
2024-02-11 09:00:00,2,345,14,High
2024-02-11 10:00:00,3,218,16,High
2024-02-11 11:00:00,1,149,38,Medium
2024-02-11 12:00:00,2,135,32,Medium
2024-02-11 13:00:00,1,198,29,Medium
2024-02-11 14:00:00,1,137,27,Medium
2024-02-11 15:00:00,1,179,31,Medium
2024-02-11 16:00:00,4,126,37,Medium
2024-02-11 17:00:00,3,207,16,High
2024-02-11 18:00:00,3,317,15,High
2024-02-11 19:00:00,1,320,15,High
2024-02-11 20:00:00,3,315,14,High
2024-02-11 21:00:00,4,68,65,Low
2024-02-11 22:00:00,3,30,55,Low
2024-02-11 23:00:00,1,93,61,Low
2024-02-12 00:00:00,2,60,64,Low
2024-02-12 01:00:00,3,33,52,Low
2024-02-12 02:00:00,1,74,55,Low
2024-02-12 03:00:00,4,48,53,Low
2024-02-12 04:00:00,1,92,61,Low
2024-02-12 05:00:00,4,47,43,Low
2024-02-12 06:00:00,3,59,46,Low
2024-02-12 07:00:00,1,256,10,High
2024-02-12 08:00:00,1,314,14,High
2024-02-12 09:00:00,3,322,14,High
2024-02-12 10:00:00,1,223,13,High
2024-02-12 11:00:00,2,144,26,Medium
2024-02-12 12:00:00,1,189,30,Medium
2024-02-12 13:00:00,3,190,29,Medium
2024-02-12 14:00:00,1,161,32,Medium
2024-02-12 15:00:00,1,191,30,Medium
2024-02-12 16:00:00,2,152,29,Medium
2024-02-12 17:00:00,3,325,17,High
2024-02-12 18:00:00,2,306,22,High
2024-02-12 19:00:00,4,222,21,High
2024-02-12 20:00:00,4,208,14,High
2024-02-12 21:00:00,4,93,41,Low
2024-02-12 22:00:00,1,56,41,Low
2024-02-12 23:00:00,1,99,40,Low
2024-02-13 00:00:00,1,96,61,Low
2024-02-13 01:00:00,1,100,55,Low
2024-02-13 02:00:00,4,53,56,Low
2024-02-13 03:00:00,4,37,50,Low
2024-02-13 04:00:00,4,70,50,Low
2024-02-13 05:00:00,3,45,43,Low
2024-02-13 06:00:00,2,21,43,Low
2024-02-13 07:00:00,2,251,17,High
2024-02-13 08:00:00,4,239,24,High
2024-02-13 09:00:00,3,228,12,High
2024-02-13 10:00:00,4,267,14,High
2024-02-13 11:00:00,4,186,29,Medium
2024-02-13 12:00:00,2,167,36,Medium
2024-02-13 13:00:00,4,191,33,Medium
2024-02-13 14:00:00,1,162,40,Medium
2024-02-13 15:00:00,1,171,33,Medium
2024-02-13 16:00:00,1,174,39,Medium
2024-02-13 17:00:00,2,345,14,High
2024-02-13 18:00:00,1,220,12,High
2024-02-13 19:00:00,4,328,12,High
2024-02-13 20:00:00,4,238,13,High
2024-02-13 21:00:00,3,91,57,Low
2024-02-13 22:00:00,1,36,51,Low
2024-02-13 23:00:00,3,98,46,Low
2024-02-14 00:00:00,2,76,48,Low
2024-02-14 01:00:00,3,43,55,Low
2024-02-14 02:00:00,2,68,45,Low
2024-02-14 03:00:00,2,30,58,Low
2024-02-14 04:00:00,3,64,64,Low
2024-02-14 05:00:00,1,90,42,Low
2024-02-14 06:00:00,1,98,41,Low
2024-02-14 07:00:00,4,257,16,High
2024-02-14 08:00:00,3,335,15,High
2024-02-14 09:00:00,4,334,25,High
2024-02-14 10:00:00,3,263,18,High
2024-02-14 11:00:00,4,147,31,Medium
2024-02-14 12:00:00,2,188,30,Medium
2024-02-14 13:00:00,4,123,35,Medium
2024-02-14 14:00:00,2,144,29,Medium
2024-02-14 15:00:00,4,134,27,Medium
2024-02-14 16:00:00,4,178,28,Medium
2024-02-14 17:00:00,1,329,16,High
2024-02-14 18:00:00,2,320,17,High
2024-02-14 19:00:00,3,270,25,High
2024-02-14 20:00:00,3,302,20,High
2024-02-14 21:00:00,1,61,61,Low
2024-02-14 22:00:00,3,75,42,Low
2024-02-14 23:00:00,2,61,45,Low
2024-02-15 00:00:00,2,74,41,Low
2024-02-15 01:00:00,4,73,41,Low
2024-02-15 02:00:00,3,36,44,Low
2024-02-15 03:00:00,1,86,64,Low
2024-02-15 04:00:00,4,25,59,Low
2024-02-15 05:00:00,1,72,53,Low
2024-02-15 06:00:00,2,34,61,Low
2024-02-15 07:00:00,3,294,10,High
2024-02-15 08:00:00,1,210,10,High
2024-02-15 09:00:00,4,216,17,High
2024-02-15 10:00:00,3,241,13,High
2024-02-15 11:00:00,2,113,37,Medium
2024-02-15 12:00:00,3,144,35,Medium
2024-02-15 13:00:00,1,101,31,Medium
2024-02-15 14:00:00,2,190,32,Medium
2024-02-15 15:00:00,4,140,39,Medium
2024-02-15 16:00:00,1,185,29,Medium
2024-02-15 17:00:00,3,240,18,High
2024-02-15 18:00:00,4,277,15,High
2024-02-15 19:00:00,1,305,19,High
2024-02-15 20:00:00,3,209,14,High
2024-02-15 21:00:00,4,95,58,Low
2024-02-15 22:00:00,2,52,54,Low
2024-02-15 23:00:00,2,79,45,Low
2024-02-16 00:00:00,2,94,51,Low
2024-02-16 01:00:00,1,92,58,Low
2024-02-16 02:00:00,2,93,51,Low
2024-02-16 03:00:00,2,41,43,Low
2024-02-16 04:00:00,4,86,57,Low
2024-02-16 05:00:00,2,38,55,Low
2024-02-16 06:00:00,1,53,54,Low
2024-02-16 07:00:00,2,259,11,High
2024-02-16 08:00:00,1,276,12,High
2024-02-16 09:00:00,1,349,20,High
2024-02-16 10:00:00,4,245,17,High
2024-02-16 11:00:00,4,101,29,Medium
2024-02-16 12:00:00,3,128,34,Medium
2024-02-16 13:00:00,2,194,40,Medium
2024-02-16 14:00:00,4,103,32,Medium
2024-02-16 15:00:00,4,123,39,Medium
2024-02-16 16:00:00,1,198,27,Medium
2024-02-16 17:00:00,1,329,12,High
2024-02-16 18:00:00,2,308,13,High
2024-02-16 19:00:00,4,347,19,High
2024-02-16 20:00:00,2,312,20,High
2024-02-16 21:00:00,2,29,62,Low
2024-02-16 22:00:00,2,42,51,Low
2024-02-16 23:00:00,2,30,60,Low
2024-02-17 00:00:00,3,99,64,Low
2024-02-17 01:00:00,3,48,57,Low
2024-02-17 02:00:00,4,71,48,Low
2024-02-17 03:00:00,2,57,45,Low
2024-02-17 04:00:00,1,57,48,Low
2024-02-17 05:00:00,3,29,60,Low
2024-02-17 06:00:00,3,26,51,Low
2024-02-17 07:00:00,4,325,23,High
2024-02-17 08:00:00,2,272,19,High
2024-02-17 09:00:00,1,284,12,High
2024-02-17 10:00:00,4,263,11,High
2024-02-17 11:00:00,2,123,25,Medium
2024-02-17 12:00:00,4,143,36,Medium
2024-02-17 13:00:00,4,189,36,Medium
2024-02-17 14:00:00,3,170,34,Medium
2024-02-17 15:00:00,4,197,31,Medium
2024-02-17 16:00:00,2,123,37,Medium
2024-02-17 17:00:00,2,294,17,High
2024-02-17 18:00:00,3,234,12,High
2024-02-17 19:00:00,4,346,22,High
2024-02-17 20:00:00,3,325,10,High
2024-02-17 21:00:00,1,100,47,Low
2024-02-17 22:00:00,4,96,56,Low
2024-02-17 23:00:00,4,61,45,Low
2024-02-18 00:00:00,4,75,40,Low
2024-02-18 01:00:00,1,97,49,Low
2024-02-18 02:00:00,4,84,40,Low
2024-02-18 03:00:00,3,76,53,Low
2024-02-18 04:00:00,4,40,59,Low
2024-02-18 05:00:00,2,80,53,Low
2024-02-18 06:00:00,4,75,40,Low
2024-02-18 07:00:00,2,281,16,High
2024-02-18 08:00:00,2,273,22,High
2024-02-18 09:00:00,4,265,17,High
2024-02-18 10:00:00,4,266,15,High
2024-02-18 11:00:00,1,152,30,Medium
2024-02-18 12:00:00,2,137,27,Medium
2024-02-18 13:00:00,2,195,25,Medium
2024-02-18 14:00:00,4,128,31,Medium
2024-02-18 15:00:00,2,109,31,Medium
2024-02-18 16:00:00,3,169,37,Medium
2024-02-18 17:00:00,2,220,19,High
2024-02-18 18:00:00,1,315,22,High
2024-02-18 19:00:00,3,305,16,High
2024-02-18 20:00:00,2,328,19,High
2024-02-18 21:00:00,2,21,63,Low
2024-02-18 22:00:00,4,83,49,Low
2024-02-18 23:00:00,1,95,65,Low
2024-02-19 00:00:00,1,57,62,Low
2024-02-19 01:00:00,3,61,62,Low
2024-02-19 02:00:00,1,88,63,Low
2024-02-19 03:00:00,4,31,62,Low
2024-02-19 04:00:00,4,92,56,Low
2024-02-19 05:00:00,4,71,41,Low
2024-02-19 06:00:00,1,35,56,Low
2024-02-19 07:00:00,4,227,20,High
2024-02-19 08:00:00,3,236,16,High
2024-02-19 09:00:00,1,246,23,High
2024-02-19 10:00:00,3,202,16,High
2024-02-19 11:00:00,2,185,25,Medium
2024-02-19 12:00:00,4,135,27,Medium
2024-02-19 13:00:00,1,148,33,Medium
2024-02-19 14:00:00,3,139,39,Medium
2024-02-19 15:00:00,3,179,25,Medium
2024-02-19 16:00:00,2,132,32,Medium
2024-02-19 17:00:00,1,268,16,High
2024-02-19 18:00:00,2,252,11,High
2024-02-19 19:00:00,2,214,15,High
2024-02-19 20:00:00,1,318,12,High
2024-02-19 21:00:00,2,40,49,Low
2024-02-19 22:00:00,2,27,46,Low
2024-02-19 23:00:00,1,30,41,Low
2024-02-20 00:00:00,1,95,64,Low
2024-02-20 01:00:00,4,93,55,Low
2024-02-20 02:00:00,4,76,61,Low
2024-02-20 03:00:00,4,83,43,Low
2024-02-20 04:00:00,4,93,61,Low
2024-02-20 05:00:00,1,74,56,Low
2024-02-20 06:00:00,4,87,40,Low
2024-02-20 07:00:00,3,203,13,High
2024-02-20 08:00:00,2,311,10,High
2024-02-20 09:00:00,3,339,21,High
2024-02-20 10:00:00,4,307,19,High
2024-02-20 11:00:00,1,178,28,Medium
2024-02-20 12:00:00,4,129,36,Medium
2024-02-20 13:00:00,4,130,36,Medium
2024-02-20 14:00:00,1,114,40,Medium
2024-02-20 15:00:00,4,114,39,Medium
2024-02-20 16:00:00,1,108,29,Medium
2024-02-20 17:00:00,1,266,22,High
2024-02-20 18:00:00,3,335,24,High
2024-02-20 19:00:00,1,278,19,High
2024-02-20 20:00:00,2,230,14,High
2024-02-20 21:00:00,1,95,61,Low
2024-02-20 22:00:00,4,51,62,Low
2024-02-20 23:00:00,4,76,41,Low
2024-02-21 00:00:00,1,80,40,Low
2024-02-21 01:00:00,4,45,65,Low
2024-02-21 02:00:00,4,28,55,Low
2024-02-21 03:00:00,1,66,44,Low
2024-02-21 04:00:00,3,91,45,Low
2024-02-21 05:00:00,4,71,49,Low
2024-02-21 06:00:00,3,74,58,Low
2024-02-21 07:00:00,1,258,21,High
2024-02-21 08:00:00,2,344,11,High
2024-02-21 09:00:00,4,247,25,High
2024-02-21 10:00:00,1,274,11,High
2024-02-21 11:00:00,2,163,38,Medium
2024-02-21 12:00:00,2,154,37,Medium
2024-02-21 13:00:00,1,183,40,Medium
2024-02-21 14:00:00,3,139,29,Medium
2024-02-21 15:00:00,2,143,26,Medium
2024-02-21 16:00:00,1,146,34,Medium
2024-02-21 17:00:00,3,256,19,High
2024-02-21 18:00:00,3,280,14,High
2024-02-21 19:00:00,1,298,10,High
2024-02-21 20:00:00,1,277,18,High
2024-02-21 21:00:00,4,38,49,Low
2024-02-21 22:00:00,2,88,55,Low
2024-02-21 23:00:00,1,78,48,Low
2024-02-22 00:00:00,1,32,59,Low
2024-02-22 01:00:00,2,44,44,Low
2024-02-22 02:00:00,2,44,56,Low
2024-02-22 03:00:00,2,69,43,Low
2024-02-22 04:00:00,4,43,59,Low
2024-02-22 05:00:00,2,80,41,Low
2024-02-22 06:00:00,4,72,53,Low
2024-02-22 07:00:00,1,306,10,High
2024-02-22 08:00:00,3,342,22,High
2024-02-22 09:00:00,1,241,24,High
2024-02-22 10:00:00,4,268,20,High
2024-02-22 11:00:00,3,196,40,Medium
2024-02-22 12:00:00,3,151,25,Medium
2024-02-22 13:00:00,4,111,28,Medium
2024-02-22 14:00:00,1,200,38,Medium
2024-02-22 15:00:00,3,103,38,Medium
2024-02-22 16:00:00,3,188,34,Medium
2024-02-22 17:00:00,2,250,14,High
2024-02-22 18:00:00,4,227,25,High
2024-02-22 19:00:00,1,254,10,High
2024-02-22 20:00:00,1,233,23,High
2024-02-22 21:00:00,3,58,65,Low
2024-02-22 22:00:00,2,100,54,Low
2024-02-22 23:00:00,2,76,57,Low
2024-02-23 00:00:00,4,46,55,Low
